id,created_date,modified_date,is_deleted,mark,name,user_id,car_detail_id,image_id,car_brand_id,car_model_id,pinned,order
556953,2022-02-05 03:41:22.410632+00,2022-02-05 03:41:22.410659+00,f,Chevrolet,Damas,57452,116157,800595,12,114,f,1
556954,2022-02-05 03:41:50.337091+00,2022-02-05 03:41:50.337108+00,f,Chevrolet,Lacetti,200571,824669,,12,119,f,1
556972,2022-02-05 03:49:13.903225+00,2022-02-05 03:49:13.903242+00,f,Daewoo,Damas,109398,824685,,16,154,f,2
556904,2022-02-05 03:24:58.85758+00,2022-02-05 03:24:58.857598+00,f,Chevrolet,Cobalt,383978,824625,800975,12,111,f,4
556921,2022-02-05 03:32:45.006215+00,2022-02-05 03:32:45.006232+00,f,Chevrolet,Lacetti,380312,824643,,12,119,f,3
556964,2022-02-05 03:45:29.127041+00,2022-02-05 03:45:29.127058+00,f,Daewoo,Nexia,376659,824676,,16,167,f,6
556901,2022-02-05 03:23:42.249081+00,2022-08-12 03:59:53.744165+00,t,Chevrolet,Gentra,383972,824619,800563,12,120,f,1
556928,2022-02-05 03:34:21.463077+00,2022-09-09 14:13:40.064309+00,t,Toyota,Hilux,380312,824650,,74,437,f,1
556955,2022-02-05 03:41:58.540679+00,2022-09-11 08:13:46.513647+00,t,Chevrolet,Spark,379689,824670,,12,133,f,1
556959,2022-02-05 03:43:22.751957+00,2022-02-05 03:43:22.751974+00,f,Chevrolet,Gentra,383998,824673,4916053,12,120,f,1
556957,2022-02-05 03:42:13.854343+00,2022-02-05 03:45:43.962698+00,t,Chevrolet,Damas,335992,225316,,12,114,f,1
556965,2022-02-05 03:46:44.891325+00,2022-02-05 03:46:44.891344+00,f,Chevrolet,Spark,259178,824677,800600,12,133,f,1
556952,2022-02-05 03:41:15.55781+00,2022-09-23 12:09:34.72857+00,t,Daewoo,Nexia,375672,812337,,16,167,f,1
556936,2022-02-05 03:36:18.310761+00,2022-10-04 19:13:57.372023+00,t,Chevrolet,Matiz,144197,824654,,12,125,f,1
556962,2022-02-05 03:44:10.454178+00,2022-10-15 12:55:45.112391+00,t,shevrolet,Nexia 2,382743,824675,2713093,,128,f,1
556970,2022-02-05 03:47:50.808394+00,2022-02-05 03:47:50.808414+00,f,Daewoo,Damas,383888,824682,800601,16,154,f,1
556976,2022-02-05 03:50:32.911727+00,2022-02-05 03:50:32.911754+00,f,Chevrolet,Nexia 2,247028,782248,,12,128,f,1
556978,2022-02-05 03:51:25.365055+00,2022-02-05 03:51:25.365073+00,f,Daewoo,Nexia,384006,824689,,16,167,f,1
556968,2022-02-05 03:47:37.716438+00,2022-02-05 03:54:14.065031+00,t,Chevrolet,Cobalt,383561,824680,,12,111,f,1
556942,2022-02-05 03:38:15.493726+00,2022-02-05 04:09:03.666517+00,t,Chevrolet,Cobalt,299302,824660,800589,12,111,f,1
556956,2022-02-05 03:42:06.01058+00,2022-02-05 03:42:06.010598+00,f,Chevrolet,Nexia 3,383991,824671,800899,12,129,f,1
556963,2022-02-05 03:44:46.255471+00,2022-02-06 03:53:31.646375+00,t,Chevrolet,Nexia 2,383899,379162,,12,128,f,1
556961,2022-02-05 03:43:40.575283+00,2022-02-08 10:23:20.571+00,t,ВАЗ (Lada),2106,383999,824674,,80,485,f,1
556977,2022-02-05 03:50:53.406687+00,2022-02-08 12:15:38.961758+00,t,ВАЗ (Lada),2106,384010,824674,,80,485,f,1
556975,2022-02-05 03:50:29.909661+00,2022-02-08 15:15:31.047297+00,t,Chevrolet,Damas,232137,771244,,12,114,f,1
556925,2022-02-05 03:33:41.862387+00,2022-02-05 03:33:41.862404+00,f,Chevrolet,Matiz,383147,824647,822169,12,125,f,1
556929,2022-02-05 03:35:01.141657+00,2022-02-15 08:05:05.108608+00,t,Chevrolet,Damas,74312,824651,,12,114,f,1
556903,2022-02-05 03:24:29.630085+00,2022-02-18 10:28:46.607518+00,t,Chevrolet,Cobalt,383976,824622,,12,111,f,1
556950,2022-02-05 03:40:16.3074+00,2022-02-22 03:51:28.360277+00,t,Chevrolet,Nexia,139191,824667,,12,127,f,1
697769,2022-03-09 08:48:57.549468+00,2022-12-24 02:31:35.648615+00,t,Daewoo,Damas,492436,965589,1101095,16,154,f,1
1174755,2022-07-06 17:41:10.725951+00,2022-07-06 17:41:10.725975+00,f,Chevrolet,Cobalt,757484,1311472,,12,111,f,1
556981,2022-02-05 03:53:29.65187+00,2022-02-05 03:53:29.651888+00,f,Chevrolet,Nexia,384011,824692,,12,127,f,1
557025,2022-02-05 04:07:08.28965+00,2022-03-17 16:47:26.949548+00,t,Chevrolet,Damas,50523,268258,,12,114,f,1
557033,2022-02-05 04:11:09.6862+00,2023-02-02 16:15:06.360368+00,t,Daewoo,Nexia,5166,706558,,16,167,f,1
557022,2022-02-05 04:06:23.689231+00,2022-03-17 23:52:53.708413+00,t,Chevrolet,Gentra,384032,824720,,12,120,f,1
556987,2022-02-05 03:56:34.073551+00,2022-02-05 03:56:34.073569+00,f,Chevrolet,Nexia 3,384020,824696,,12,129,f,1
556988,2022-02-05 03:56:40.340405+00,2022-02-05 03:56:40.340422+00,f,Chevrolet,Nexia 3,375068,824697,,12,129,f,1
557052,2022-02-05 04:16:57.831007+00,2022-04-15 09:57:52.101192+00,t,Chevrolet,Matiz,383753,824748,800643,12,125,f,1
556994,2022-02-05 03:59:30.822051+00,2022-10-25 07:59:47.085103+00,t,Chevrolet,Matiz,181490,824702,,12,125,f,1
557053,2022-02-05 04:17:10.692234+00,2022-02-05 04:17:10.692252+00,f,Chevrolet,Lacetti,51331,823616,811675,12,119,f,2
557051,2022-02-05 04:15:58.197469+00,2022-02-05 04:15:58.197487+00,f,Chevrolet,Damas,384050,824746,,12,114,f,2
557047,2022-02-05 04:14:24.435466+00,2022-02-05 04:14:24.435485+00,f,Chevrolet,Gentra,295217,824742,2968570,12,120,f,8
556996,2022-02-05 04:00:21.720788+00,2022-02-05 04:00:21.720805+00,f,Daewoo,Damas,354622,824703,,16,154,f,1
556993,2022-02-05 03:59:28.813717+00,2022-05-10 05:36:15.801345+00,t,Chevrolet,Lacetti,384025,824698,,12,119,f,1
557032,2022-02-05 04:11:04.04055+00,2022-05-11 18:32:57.554165+00,t,Chevrolet,Matiz,279399,810243,,12,125,f,1
1093851,2022-06-16 18:04:17.267506+00,2022-06-16 18:04:17.267532+00,f,Daewoo,Nexia,717553,1254925,,16,167,f,1
557042,2022-02-05 04:12:49.68632+00,2022-06-13 04:47:36.193708+00,t,Chevrolet,Lacetti,316350,744591,,12,119,f,1
557002,2022-02-05 04:01:27.269642+00,2022-02-05 04:01:27.269661+00,f,Chevrolet,Nexia 3,255281,824707,,12,129,f,1
557003,2022-02-05 04:01:45.801527+00,2022-02-05 04:01:45.801544+00,f,Dongfeng,sokon,324595,824708,,102,,f,1
557005,2022-02-05 04:02:05.803142+00,2022-02-05 04:02:05.80316+00,f,Chevrolet,Lacetti,382048,824710,800614,12,119,f,1
557034,2022-02-05 04:11:22.803858+00,2022-07-23 16:37:36.298629+00,t,Daewoo,Matiz Best,367833,800922,,16,164,f,1
557008,2022-02-05 04:02:47.908527+00,2022-02-05 04:02:47.908546+00,f,Chevrolet,Nexia 2,371841,806530,800616,12,128,f,1
556980,2022-02-05 03:52:39.922804+00,2022-06-24 12:37:01.638992+00,t,Chevrolet,Spark,366233,824691,,12,133,f,1
557038,2022-02-05 04:11:57.88263+00,2022-06-25 15:41:45.316338+00,t,Chevrolet,Nexia 3,380124,824730,,12,129,f,1
557004,2022-02-05 04:02:04.122023+00,2022-08-26 01:17:05.46041+00,t,Chevrolet,Nexia 3,384021,824709,,12,129,f,1
557039,2022-02-05 04:12:28.500534+00,2022-09-05 09:24:19.443636+00,t,Chevrolet,Nexia,287612,736805,,12,127,f,1
1951613,2022-10-27 13:04:33.618968+00,2022-11-17 15:34:00.675388+00,t,Daewoo,Damas,723261,1441796,,16,154,f,1
557015,2022-02-05 04:05:02.884267+00,2022-02-05 04:05:02.884284+00,f,Chevrolet,Cobalt,371841,807129,800620,12,111,f,1
557006,2022-02-05 04:02:11.647414+00,2022-02-05 04:02:11.647432+00,f,Chevrolet,Lacetti,163276,824711,,12,119,f,2
557000,2022-02-05 04:01:10.353504+00,2022-09-10 08:38:22.719311+00,t,Daewoo,Damas,208239,639408,,16,154,f,1
557018,2022-02-05 04:05:58.256647+00,2022-02-05 04:05:58.256673+00,f,Daewoo,Nexia,225645,647771,,16,167,f,1
733494,2022-03-18 13:03:59.792888+00,2022-03-18 13:03:59.792909+00,f,Chevrolet,Damas,342225,996466,,12,114,f,2
557023,2022-02-05 04:06:45.818219+00,2022-02-05 04:06:45.818246+00,f,Chevrolet,Lacetti,275509,674238,811187,12,119,f,2
557021,2022-02-05 04:06:11.371192+00,2022-02-05 04:06:11.37121+00,f,Chevrolet,Lacetti,384022,824719,,12,119,f,1
557014,2022-02-05 04:04:59.265525+00,2022-09-14 04:23:33.647834+00,t,Chevrolet,Damas,351078,824715,,12,114,f,1
556991,2022-02-05 03:58:52.709596+00,2022-10-03 00:40:01.02298+00,t,Chevrolet,Labo,136744,803792,,12,118,f,1
557029,2022-02-05 04:09:13.762278+00,2022-10-02 16:11:52.25252+00,t,Daewoo,Damas,275568,824724,,16,154,t,1
557019,2022-02-05 04:06:02.21972+00,2022-11-29 13:03:25.874569+00,t,Chevrolet,Damas,384028,824717,,12,114,f,1
557028,2022-02-05 04:08:06.571272+00,2022-02-05 04:08:06.57129+00,f,Chevrolet,Lacetti,384029,824723,800621,12,119,f,1
557055,2022-02-05 04:17:49.369687+00,2022-02-05 04:17:49.369714+00,f,Daewoo,Nexia,379663,818286,800645,16,167,f,2
557016,2022-02-05 04:05:32.163892+00,2022-12-03 03:49:38.748417+00,t,Daewoo,Labo,235382,687520,,16,158,f,1
557030,2022-02-05 04:09:43.79668+00,2022-02-05 04:09:43.796697+00,f,Chevrolet,Spark,384035,824725,,12,133,f,1
557035,2022-02-05 04:11:29.618256+00,2022-12-09 15:05:06.593056+00,t,Chevrolet,Matiz,312802,781143,,12,378,f,1
557024,2022-02-05 04:06:54.566849+00,2022-02-05 04:06:54.566867+00,f,Chevrolet,Nexia,384031,824721,,12,127,f,2
557027,2022-02-05 04:07:39.073456+00,2022-02-05 04:07:39.073474+00,f,Chevrolet,Nexia 3,364380,824722,,12,129,f,2
3542055,2023-02-22 02:17:32.721663+00,2023-02-22 02:17:32.721702+00,f,Chevrolet,Spark,1941408,3037209,,12,133,f,2
557037,2022-02-05 04:11:56.980537+00,2022-02-05 04:11:56.980555+00,f,Daewoo,Damas,384041,824729,800634,16,154,f,1
1175131,2022-07-06 22:02:39.391182+00,2022-07-06 22:02:39.391204+00,f,Chevrolet,Nexia 3,267454,1311719,,12,129,f,2
556983,2022-02-05 03:54:41.206212+00,2023-03-05 07:47:12.671136+00,t,Howo,380,384015,824694,800612,106,,f,1
557040,2022-02-05 04:12:34.872114+00,2022-02-05 04:12:34.872132+00,f,Chevrolet,Cobalt,384043,824733,800636,12,111,f,1
557041,2022-02-05 04:12:39.658731+00,2022-02-05 04:12:39.658749+00,f,Chevrolet,Nexia 2,279399,824734,,12,128,f,1
557007,2022-02-05 04:02:29.780714+00,2022-02-05 04:02:29.780732+00,f,Chevrolet,Nexia 2,384018,824712,8136360,12,128,f,3
557043,2022-02-05 04:12:52.361444+00,2022-02-05 04:12:52.361462+00,f,Chevrolet,Nexia 3,384044,824736,800637,12,129,f,1
557044,2022-02-05 04:13:00.887116+00,2022-02-05 04:13:00.887135+00,f,Chevrolet,Nexia 2,384026,824737,,12,128,f,1
557045,2022-02-05 04:13:01.25896+00,2022-02-05 04:13:01.258985+00,f,Chevrolet,Damas,299082,824738,,12,114,f,1
524454,2022-01-24 15:13:33.958516+00,2022-02-05 04:13:36.026551+00,t,ВАЗ (Lada),2101,245527,790530,800635,80,480,f,1
557048,2022-02-05 04:14:28.665186+00,2022-02-05 04:14:28.665204+00,f,Isuzu,ISUZU,384040,824743,,35,,f,1
557010,2022-02-05 04:04:45.400163+00,2022-02-05 04:16:23.272986+00,t,Daewoo,Damas,379663,824713,800617,16,154,f,1
557054,2022-02-05 04:17:24.392145+00,2022-02-05 04:17:24.392162+00,f,ВАЗ (Lada),2106,383418,824749,800644,80,485,f,1
557058,2022-02-05 04:18:30.189203+00,2022-02-05 04:18:30.18922+00,f,Chevrolet,Matiz,384055,824753,,12,125,f,1
557050,2022-02-05 04:15:36.152217+00,2022-02-05 04:15:36.152237+00,f,daewoo,Nexia 2,383981,824744,800642,,128,f,1
557046,2022-02-05 04:13:27.690058+00,2022-02-05 04:13:27.690076+00,f,Chevrolet,Gentra,384049,824740,801172,12,120,f,1
556989,2022-02-05 03:56:54.58824+00,2022-02-05 15:21:59.364041+00,t,Chevrolet,Lacetti,333907,824698,,12,119,f,1
556990,2022-02-05 03:57:16.570544+00,2022-02-05 03:57:16.570562+00,f,Chevrolet,TrailBlazer,384024,824699,809609,12,138,f,1
557057,2022-02-05 04:18:07.203616+00,2022-02-09 03:53:23.573529+00,t,Chevrolet,Damas,26434,824752,,12,114,f,1
557001,2022-02-05 04:01:11.628034+00,2022-02-12 13:16:47.409485+00,t,Chevrolet,Spark,9430,537158,,12,133,f,1
556984,2022-02-05 03:55:07.142727+00,2022-02-05 03:55:07.142754+00,f,Chevrolet,Nexia 3,384009,158405,,12,129,f,1
557009,2022-02-05 04:04:05.481124+00,2022-02-16 11:39:58.608976+00,t,Chevrolet,Spark,6162,526911,,12,133,f,1
556998,2022-02-05 04:00:47.792743+00,2022-02-19 02:02:50.397607+00,t,Chevrolet,Nexia 2,320193,824705,,12,128,f,1
557031,2022-02-05 04:10:32.892548+00,2022-02-19 09:26:41.383221+00,t,Chevrolet,Cobalt,237628,824726,,12,111,f,1
556986,2022-02-05 03:56:29.983896+00,2022-02-22 05:50:32.993059+00,t,Chevrolet,Nexia 2,257207,800513,,12,128,f,1
557049,2022-02-05 04:15:22.094668+00,2022-03-02 04:25:17.468165+00,t,Chevrolet,Lacetti,299302,672784,800641,12,119,f,1
556992,2022-02-05 03:59:03.209885+00,2022-03-04 11:37:40.044578+00,t,Daewoo,Damas,208239,824701,,16,154,f,1
557013,2022-02-05 04:04:54.557162+00,2022-02-05 04:04:54.557188+00,f,Chevrolet,Spark,384030,629368,1057640,12,133,f,1
556997,2022-02-05 04:00:34.268533+00,2022-03-14 05:03:22.017297+00,t,Chevrolet,Nexia 2,177638,824704,,12,128,f,1
557105,2022-02-05 04:30:23.164893+00,2022-10-27 05:21:47.110825+00,t,Chevrolet,Spark,319877,824798,800688,12,133,f,1
557063,2022-02-05 04:20:03.851561+00,2022-02-05 04:20:03.851579+00,f,Chevrolet,Cobalt,383650,824759,800647,12,111,f,1
557064,2022-02-05 04:20:12.812349+00,2022-02-05 04:20:12.812377+00,f,Chevrolet,Spark,383050,824760,,12,133,f,1
557062,2022-02-05 04:19:56.913196+00,2022-03-18 09:07:13.885237+00,t,Chevrolet,Spark,383463,824758,,12,133,f,1
557060,2022-02-05 04:19:13.162595+00,2022-02-05 04:19:13.162613+00,f,Chevrolet,Cobalt,384058,824756,,12,111,f,1
557071,2022-02-05 04:22:48.823738+00,2022-09-04 17:42:47.366431+00,t,Daewoo,Nexia II,370767,824768,800655,16,168,f,1
557069,2022-02-05 04:22:12.885848+00,2022-02-05 04:22:12.885866+00,f,Chevrolet,Cobalt,384059,824766,,12,111,f,1
557104,2022-02-05 04:30:22.625075+00,2022-09-01 05:28:08.474317+00,t,Chevrolet,Nexia 2,291067,824797,,12,128,f,1
557067,2022-02-05 04:21:49.71936+00,2022-10-31 17:17:16.391502+00,t,Daewoo,Nexia,384060,824764,800653,16,167,f,1
557072,2022-02-05 04:23:03.314098+00,2022-02-05 04:23:03.314125+00,f,Chevrolet,Cobalt,146375,824751,,12,111,f,1
557073,2022-02-05 04:23:10.733788+00,2022-02-05 04:23:10.733806+00,f,Daewoo,Damas,384012,824769,800656,16,154,f,1
557074,2022-02-05 04:23:25.591931+00,2022-02-05 04:23:25.591948+00,f,Isuzu,FVR33PLX,384057,824770,800657,35,,f,1
557120,2022-02-05 04:33:17.850096+00,2022-02-05 04:33:17.850113+00,f,Chevrolet,Gentra,384084,824812,800699,12,120,f,1
557124,2022-02-05 04:33:52.287214+00,2022-03-20 11:17:44.429644+00,t,Chevrolet,Damas,383088,824810,1208029,12,114,f,1
557059,2022-02-05 04:18:56.566409+00,2022-02-05 04:18:56.566426+00,f,Daewoo,Tico,246892,824755,800646,16,173,f,2
557079,2022-02-05 04:24:10.480639+00,2022-02-05 04:24:10.480657+00,f,Daewoo,Nexia II,384065,824775,800659,16,168,f,1
557080,2022-02-05 04:24:35.170988+00,2022-02-05 04:24:35.171005+00,f,Chevrolet,Lacetti,382961,824776,,12,119,f,1
557111,2022-02-05 04:32:05.613538+00,2022-09-14 05:10:09.571772+00,t,Chevrolet,Spark,384085,626649,800695,12,133,f,1
557125,2022-02-05 04:34:24.083331+00,2022-06-13 04:13:33.54584+00,t,Daewoo,Damas,243158,824815,,16,114,f,1
557084,2022-02-05 04:25:09.354846+00,2022-02-05 04:25:09.354864+00,f,Chevrolet,Lacetti,122122,824780,,12,119,f,1
557133,2022-02-05 04:36:53.780854+00,2022-12-21 05:17:20.472636+00,t,Chevrolet,Spark,126013,586461,,12,133,f,1
557086,2022-02-05 04:25:29.055375+00,2022-02-05 04:25:29.055392+00,f,Daewoo,Damas,144520,824782,,16,154,f,1
557078,2022-02-05 04:24:01.890602+00,2022-02-05 04:26:30.332375+00,t,Chevrolet,Cobalt,381834,824774,,12,111,f,1
557089,2022-02-05 04:27:10.165423+00,2022-02-05 04:27:10.165441+00,f,Chevrolet,Gentra,384068,824785,,12,120,f,1
557091,2022-02-05 04:27:59.612+00,2022-02-05 04:27:59.612025+00,f,Chevrolet,Lacetti,384073,824776,,12,119,f,1
557092,2022-02-05 04:28:20.082613+00,2022-02-05 04:28:20.082631+00,f,Chevrolet,Lacetti,384067,824787,800684,12,119,f,1
557094,2022-02-05 04:28:45.702885+00,2022-02-05 04:28:45.702903+00,f,Chevrolet,Lacetti,384072,824789,,12,119,f,1
557095,2022-02-05 04:28:53.698188+00,2022-02-05 04:28:53.698207+00,f,Chevrolet,Nexia 2,377447,824790,,12,128,f,1
557096,2022-02-05 04:29:01.576785+00,2022-02-05 04:29:01.576811+00,f,Chevrolet,Lacetti,324339,768454,,12,119,f,1
557097,2022-02-05 04:29:18.239906+00,2022-02-05 04:29:18.239923+00,f,Chevrolet,Cobalt,384068,824791,,12,111,f,1
557098,2022-02-05 04:29:24.416838+00,2022-02-05 04:29:24.416864+00,f,Daewoo,Labo,324595,636304,800685,16,158,f,1
557099,2022-02-05 04:29:28.665382+00,2022-02-05 04:29:28.6654+00,f,Daewoo,Nexia,384074,824792,800686,16,167,f,1
557085,2022-02-05 04:25:18.953001+00,2022-09-13 16:08:04.629372+00,t,Chevrolet,Cobalt,264662,824781,,12,111,f,1
557100,2022-02-05 04:29:35.231428+00,2022-02-05 04:29:35.231445+00,f,Chevrolet,Damas,384066,824793,,12,114,f,1
557101,2022-02-05 04:29:38.040063+00,2022-02-05 04:29:38.04008+00,f,Chevrolet,Nexia 2,115145,824794,,12,128,f,1
557136,2022-02-05 04:37:22.491075+00,2022-02-05 04:37:22.491103+00,f,Chevrolet,Spark,105927,202874,2720580,12,133,f,1
557103,2022-02-05 04:29:56.455599+00,2022-02-05 04:29:56.455641+00,f,Daewoo,Damas,380706,824796,,16,154,f,1
557117,2022-02-05 04:32:30.099155+00,2022-02-05 04:32:30.099172+00,f,Chevrolet,Nexia 2,384083,824808,,12,128,f,2
557138,2022-02-05 04:37:29.016157+00,2023-01-11 08:45:29.128003+00,t,Chevrolet,Cobalt,384091,824825,,12,111,f,1
557108,2022-02-05 04:31:17.407862+00,2022-02-05 04:31:17.407881+00,f,ВАЗ (Lada),2106,324339,824801,,80,485,f,1
557109,2022-02-05 04:31:45.437461+00,2022-02-05 04:31:45.437489+00,f,Chevrolet,Gentra,53833,107889,800693,12,120,f,1
557077,2022-02-05 04:23:46.386388+00,2022-09-13 16:21:20.977299+00,t,Chevrolet,Nexia 3,384062,824773,800658,12,129,f,1
557107,2022-02-05 04:30:47.39227+00,2022-02-05 04:30:47.392289+00,f,Daewoo,Nexia,365384,824800,800689,16,167,f,1
557088,2022-02-05 04:25:37.492065+00,2022-02-05 04:25:37.492084+00,f,Chevrolet,Nexia 3,362839,824783,,12,129,f,2
557112,2022-02-05 04:32:09.484287+00,2022-02-05 04:32:09.484304+00,f,Chevrolet,Gentra,384076,824803,,12,120,f,1
557110,2022-02-05 04:31:59.062004+00,2022-07-04 07:09:53.101169+00,t,Chevrolet,Labo,384082,824802,,12,118,f,1
557115,2022-02-05 04:32:23.913569+00,2022-02-05 04:32:23.913586+00,f,Chevrolet,Gentra,93073,824806,,12,120,f,1
557116,2022-02-05 04:32:29.324111+00,2022-02-05 04:32:29.324129+00,f,Chevrolet,Cobalt,384075,824807,800697,12,111,f,1
1172462,2022-07-06 08:09:12.495117+00,2022-09-18 08:06:03.408842+00,t,Daewoo,Damas,760388,55324,,16,154,f,1
557119,2022-02-05 04:33:16.828202+00,2022-02-05 04:33:16.82822+00,f,Chevrolet,Damas,331356,824811,,12,114,f,1
557128,2022-02-05 04:34:45.658141+00,2022-02-05 04:34:45.658159+00,f,Chevrolet,Matiz,384071,824817,1544368,12,125,f,1
557102,2022-02-05 04:29:38.064933+00,2022-02-05 04:29:38.064951+00,f,Chevrolet,Spark,384075,824795,800700,12,133,f,1
557122,2022-02-05 04:33:26.951881+00,2022-02-05 04:33:26.9519+00,f,Chevrolet,Spark,380706,824813,,12,133,f,1
557087,2022-02-05 04:25:36.431134+00,2022-12-29 07:25:46.830028+00,f,Chevrolet,Labo,382641,639717,800663,12,118,f,7
557114,2022-02-05 04:32:21.774222+00,2022-02-05 04:32:21.774241+00,f,Chevrolet,Lacetti,69285,824805,,12,119,f,2
557106,2022-02-05 04:30:46.799147+00,2022-02-05 04:30:46.799164+00,f,Chevrolet,Cobalt,384069,824799,,12,111,f,2
557126,2022-02-05 04:34:24.253722+00,2022-02-05 04:34:24.253748+00,f,Daewoo,Nexia,384080,607090,800706,16,167,f,1
557127,2022-02-05 04:34:44.305042+00,2022-02-05 04:34:44.305061+00,f,Toyota,Alphard,244973,824816,,74,422,f,1
553105,2022-02-04 04:27:18.215031+00,2022-02-04 04:27:18.215051+00,f,Chevrolet,Cobalt,375315,811829,797430,12,111,f,4
557129,2022-02-05 04:35:06.254053+00,2022-02-05 04:35:06.254072+00,f,Chevrolet,Matiz,384075,824818,,12,125,f,1
557131,2022-02-05 04:36:05.430216+00,2022-02-05 04:36:05.430235+00,f,Chevrolet,Damas,126106,824820,,12,114,f,1
557132,2022-02-05 04:36:42.036301+00,2022-02-05 04:36:42.036318+00,f,Chevrolet,Nexia 3,384081,824821,800708,12,129,f,1
557134,2022-02-05 04:37:03.316493+00,2022-02-05 04:37:03.316511+00,f,Daewoo,Nexia,382862,824822,800710,16,167,f,1
557135,2022-02-05 04:37:15.31504+00,2022-02-05 04:37:15.315059+00,f,Chevrolet,Gentra,384094,824823,,12,120,f,1
557137,2022-02-05 04:37:23.369131+00,2022-02-05 04:37:23.369149+00,f,Chevrolet,Cobalt,384090,824824,,12,111,f,1
557065,2022-02-05 04:20:28.979171+00,2022-02-05 05:41:02.922088+00,t,Chevrolet,Nexia 3,384061,593237,,12,129,f,1
557076,2022-02-05 04:23:37.77687+00,2022-02-05 04:23:37.776887+00,f,Daewoo,Nexia,384054,824772,801975,16,167,f,1
557075,2022-02-05 04:23:28.727728+00,2022-02-11 08:00:54.645061+00,t,Chevrolet,Matiz,171970,824771,,12,125,f,1
557093,2022-02-05 04:28:31.981063+00,2022-02-05 04:28:31.98108+00,f,Chevrolet,Damas,100656,824788,,12,114,f,1
557082,2022-02-05 04:24:51.864202+00,2022-02-05 04:24:51.86422+00,f,Matiz,Matiz,384056,824778,884236,,125,f,1
557123,2022-02-05 04:33:46.023481+00,2022-02-22 15:55:54.090116+00,t,Chevrolet,Damas,332633,824814,,12,114,f,1
557113,2022-02-05 04:32:20.026646+00,2022-02-27 12:42:19.371551+00,t,Chevrolet,Gentra,54017,824804,,12,120,f,1
557068,2022-02-05 04:22:12.41609+00,2022-03-10 09:14:12.36287+00,t,Daewoo,Nexia 2,384053,824765,800654,16,128,f,1
557130,2022-02-05 04:35:09.182838+00,2022-02-05 04:35:09.182857+00,f,Daewoo,Matiz (Standart),384070,824819,1033519,16,163,f,1
557070,2022-02-05 04:22:25.819897+00,2022-03-04 21:52:02.599297+00,t,Daewoo,Nexia II,245527,824767,,16,168,f,1
555378,2022-02-04 12:55:13.523597+00,2022-02-04 12:55:13.523652+00,f,ВАЗ (Lada),2106,382961,337107,889627,80,485,f,1
557177,2022-02-05 04:48:38.74149+00,2022-02-05 04:48:38.741508+00,f,Chevrolet,Cobalt,384116,824858,,12,111,f,2
1951634,2022-10-27 13:06:16.933286+00,2022-10-27 13:06:16.933313+00,f,Daewoo,Tico,1170639,1911022,,16,173,f,1
557142,2022-02-05 04:38:17.118774+00,2022-02-05 04:38:17.1188+00,f,Chevrolet,Cobalt,384095,177903,,12,111,f,1
557172,2022-02-05 04:46:06.414396+00,2022-03-26 10:28:20.396706+00,t,Chevrolet,Nexia 2,365898,824851,,12,128,f,1
1174756,2022-07-06 17:41:23.789805+00,2022-07-06 17:41:23.789829+00,f,Kia,K5,761438,1311473,,40,,f,1
557197,2022-02-05 04:53:06.616203+00,2022-07-27 16:32:31.825139+00,t,Chevrolet,Lacetti,67789,824877,,12,119,f,1
557140,2022-02-05 04:38:01.612297+00,2022-02-05 04:38:01.612315+00,f,Chevrolet,Nexia 2,19237,824826,,12,128,f,2
733496,2022-03-18 13:04:14.02631+00,2022-03-18 13:20:34.388292+00,t,Chevrolet,Gentra,440880,996468,,12,120,f,1
557152,2022-02-05 04:40:32.19025+00,2022-02-05 04:40:32.190268+00,f,Chevrolet,Damas,375488,812070,,12,114,f,1
557153,2022-02-05 04:40:36.300981+00,2022-02-05 04:40:36.301+00,f,Chevrolet,Cobalt,72830,824834,,12,111,f,1
557165,2022-02-05 04:44:32.564097+00,2022-09-27 13:58:19.73051+00,f,Chevrolet,Matiz,243639,824844,,12,125,f,7
557139,2022-02-05 04:37:31.501056+00,2022-03-28 04:49:58.930075+00,t,Chevrolet,Matiz,79503,116777,,12,125,f,1
557157,2022-02-05 04:40:58.005944+00,2022-02-05 04:40:58.005962+00,f,Chevrolet,Nexia 2,316036,824837,,12,128,f,1
557143,2022-02-05 04:38:56.368046+00,2022-02-05 04:38:56.368064+00,f,Chevrolet,Nexia 3,384087,824828,8218225,12,129,f,1
557159,2022-02-05 04:41:23.551369+00,2022-02-05 04:41:23.551388+00,f,Daewoo,Nexia,384095,824840,,16,,f,1
557160,2022-02-05 04:42:10.848832+00,2022-02-05 04:42:10.848849+00,f,Chevrolet,Nexia,384104,824841,800737,12,127,f,1
557118,2022-02-05 04:32:40.593478+00,2022-02-05 04:32:40.593496+00,f,Chevrolet,Cobalt,384077,824809,800738,12,111,f,1
557158,2022-02-05 04:41:04.063801+00,2022-07-30 10:27:49.922454+00,t,Chevrolet,Damas,384098,824838,,12,154,f,1
557196,2022-02-05 04:52:58.670913+00,2022-04-15 06:02:05.742057+00,t,Chevrolet,Nexia 3,384126,824876,,12,129,f,1
557189,2022-02-05 04:51:18.997569+00,2022-04-22 09:14:18.407664+00,t,Chevrolet,Tracker,261803,824867,,12,137,f,1
3542049,2023-02-22 02:14:16.3851+00,2023-02-22 02:14:16.385163+00,f,Chevrolet,Damas,1933769,1467316,,12,114,f,4
